שם חברה                                 ,תאור של ארגון רכש                       ,שם אתר                                  ,תקנה תקציבית                            ,תיאור תקנה תקציבית                      ,הזמנת רכש                               ,מטרת התקשרות                            ,תאריך יצירת ההזמנה                      ,סיום תקופת תוקף                         ,קוד ספק                                 ,שם הספק                                 ,"ערך ההזמנה כולל מע""מ                    ",מטבע                                    ,"ביצוע חשבוניות במטבע מקומי כולל מע""מ והצ",אופן רכישה                              ,"מס' פנייה במנו""ף/מנור""                  ",סיבת פטור                               ,הזמנה רגישה
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501013567,"מסיבת פרישה טלי עוזרי ביה""ד איזורי לעבודה ירושלים ",29.01.2015,          ,41116836,סאל- וואפל בלגי                    ,1755,ILS  ,1700,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501037110,מסיבת פרישה לינה כהן ראשלצ 30.3.2015              ,20.03.2015,          ,40242903,פינת השלושה (יורי יוסיפוב) (2000) ב,1755,ILS  ,1770,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501013518,מסיבת פרישה בסאם עבדו נצרת                        ,29.01.2015,          ,40289306,"שמיאב בע""מ                         ",1755,ILS  ,1770,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501010074,מסיבת פרישה זוהר אהרן זרוצינסקי נצרת              ,22.01.2015,          ,40289306,"שמיאב בע""מ                         ",1755,ILS  ,1770,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501135907,ספרים לערכת שופטים                                ,02.12.2015,          ,41005547,פנחסי מיה                          ,1760,ILS  ,400,פטור ממכרז                                                  ,X                                       ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501080604,"סיור מכון עוזמ""ת                                  ",15.07.2015,          ,10000094,"ביה""ח לחולי נפש באר-יעקב           ",1770,ILS  ,1357,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501026506,תשלומי מים למסעדה 2015                            ,19.02.2015,31.12.2015,20000543,"התנור - תאגיד מים וביוב בע""מ       ",1770,ILS  ,732.5,אחר                                                         ,                                        ,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501118521,מסיבת פרישה                                       ,02.11.2015,          ,40521925,"משיח יאיר עסקים בע""מ               ",1770,ILS  ,1770,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501047732,ארוחת צהרים                                       ,22.04.2015,          ,40987996,"עמים וטעמים אל כרמל בע""מ           ",1784.84,ILS  ,1800.09,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501024598,"הקרנת סרט במסגרת הישתלמות למכון עוזמ""ת            ",17.02.2015,          ,40825559,"סינמקס הפקות (99) בע""מ             ",1792.44,ILS  ,1807.76,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501077390,ציוד משרדי,07.07.2015,          ,40001337,"גרפיטי - שיווק ציוד משרדי ונייר בע""",1795.96,ILS  ,1810.96,תקנה 14ב - מכרז מרכזי                                       ,529619,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501113088,העברת כספת                                        ,21.10.2015,          ,40311963,"כספות חצור בע""מ                    ",1800,ILS  ,1800,פטור ממכרז                                                  ,99999,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501062517,כנס מקצועי                                        ,31.05.2015,          ,40502039,"א.ס.א. קייטרינג ואירוח בע""מ        ",1809.12,ILS  ,1824.58,תקנה 1ב - מכרז פומבי רגיל                                   ,0,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501150780,תשלומי מים לדימונה 2016                           ,24.12.2015,31.12.2016,20000761,"תאגיד מעיינות הדרום בע""מ           ",1813.5,ILS  ,0,תשלומי חשמל/מים/ארנונה/כבישי אגרה                           ,                                        ,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501045408,מסיבת הפרישה לשופטת עליסה מילר                    ,16.04.2015,          ,40374124,"לחמים - מאפייה ואספרסו בר בע""מ     ",1825.4,ILS  ,1841,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540203,הוצאות מחשוב        ,4501081257,"מסך עבור בימ""ש העליון                             ",16.07.2015,          ,40004149,י א מיטווך ובניו בעמ               ,1842.75,ILS  ,1858.5,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501080458,הזמנת מאוררים להיכל תל אביב                       ,14.07.2015,          ,40001240,"לאוטמן-רימון יבוא ושיווק בע""מ      ",1853.28,ILS  ,1869.12,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501125302,רווחת שופטים                                      ,15.11.2015,          ,40461029,"פשם חוצות בע""מ                     ",1853.28,ILS  ,1853.28,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501082999,כיבוד לישיבות                                     ,21.07.2015,          ,40509645,"סגול פרופשיונל בע""מ                ",1872,ILS  ,457.01,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501042123,דמי רישום מחוזיאדה מרחב חיפה                      ,02.04.2015,          ,40000686,הספורט במקומות עבודה במרחב חיפה והצ,1884,ILS  ,1884,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501003351,תיקון שער                                         ,06.01.2015,          ,40141210,ב.ג. אילנית שערים ואלמנטים אורבניים,1895.4,ILS  ,1911.6,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501132413,גיבוש עובדים                                      ,29.11.2015,          ,40238694,"ניו לינאו סינמה (2006) בע""מ        ",1899.78,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501044860,עריכת לשון של גליון מה במשפט                      ,15.04.2015,          ,40470662,בן חור יאיר                        ,1901.25,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501093655,כיבוד                                             ,17.08.2015,          ,40502039,"א.ס.א. קייטרינג ואירוח בע""מ        ",1903.35,ILS  ,1142.01,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501143283,החלפת מנוע לשחרור עשן ארצי לעבודה                 ,14.12.2015,          ,40499809,לוי אביעד                          ,1930.5,ILS  ,0,פטור ממכרז                                                  ,99999,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501089183,"מוצרי שתיה וח""פ במסגרת דמי שתיה",05.08.2015,31.08.2016,40001103,קרביץ (1974) בעמ                   ,1950,ILS  ,247.28,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501047675,צילום                                             ,22.04.2015,          ,10000024,לשכת העיתונות הממשלתית             ,1970,ILS  ,1970,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501088500,פרסום                                             ,04.08.2015,          ,40290449,"ג'וב מאסטר בע""מ                    ",1989,ILS  ,2006,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501060550,שילוט לתערוכה                                     ,26.05.2015,          ,40004060,פרץ שלום חי                        ,1989,ILS  ,2006,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501097350,אגרה                                              ,30.08.2015,          ,10000053,המשרד להגנת הסביבה                 ,1990.22,ILS  ,1990.22,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501100575,רכישת כיסא לשופט חן אביטל                         ,07.09.2015,          ,40003692,"טופ-ליין יבוא ושיווק רהיטים בע""מ   ",1994.07,ILS  ,1994.07,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501052990,"כיבוד להישתלמויות מכון עוזמ""ת                     ",06.05.2015,          ,40374509,"בית השנטי (ע""ר)                    ",2000,ILS  ,1900,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501023646,תשלומי חשמל למ.מ.מסעדה בשנת 2015                  ,15.02.2015,31.12.2015,20000189,מ. מ. מסעדה                        ,2000,ILS  ,1537.92,אחר                                                         ,                                        ,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501129060,סיור שופטים בדימוס                                ,22.11.2015,          ,40000043,"מוזיאון ישראל (חל""צ)               ",2000,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501133536,רכישת שולחנות עובד מחוז דרום                      ,30.11.2015,          ,40003692,"טופ-ליין יבוא ושיווק רהיטים בע""מ   ",2001.92,ILS  ,0,תקנה 14ב - מכרז מרכזי                                       ,0,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501037590,מימוש אופציה עד 30/6/15                           ,22.03.2015,          ,40004301,"גדעון הוצאה לאור בע""מ              ",2003.05,ILS  ,1616,פטור ממכרז                                                  ,E                                       ,תקנה 3ג - מימוש זכות ברירה                                  ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501108372,"כיבוד להישתלמויות מכון עוזמ""ת                     ",12.10.2015,          ,40004929,סודקסו שירותים באתרים עסקיים ישראל ,2019.3,ILS  ,1958.11,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501065619,"רכישת עגלות אשפה לבימ""ש כ""ס                       ",07.06.2015,          ,40289176,"מפעלי גדנסקי בע""מ                  ",2035.8,ILS  ,2053.1999999999998,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501043272,השתתפות בכנס                                      ,13.04.2015,          ,41003244,משרד סוכנות/האוצר נסיעות ממשלתית   ,2040.99,ILS  ,2032.88,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501016845,פרוק מערכות                                       ,05.02.2015,          ,40005144,ג'י פור אס טכנולוגיות מיגון (ישראל),2047.5,ILS  ,2065,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501032090,סיור במוזיאון יד ושם                              ,08.03.2015,          ,40001033,יד ושם                             ,2050,ILS  ,2000,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501128893,רכישת שולחן שופט למחוזי מרכז                      ,22.11.2015,          ,40003692,"טופ-ליין יבוא ושיווק רהיטים בע""מ   ",2065.5500000000002,ILS  ,0,תקנה 14ב - מכרז מרכזי                                       ,0,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501089255,"מוצרי שתיה וח""פ במסגרת דמי שתיה",05.08.2015,31.08.2016,40001103,קרביץ (1974) בעמ                   ,2100,ILS  ,344.85,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501074201,אביזרי בטחון                                      ,30.06.2015,          ,40005144,ג'י פור אס טכנולוגיות מיגון (ישראל),2106,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540203,הוצאות מחשוב        ,4501074960,שיחזור והצלת נתונים מדיסק קשיח.                   ,01.07.2015,          ,40004987,"מיטסי אינטרנשיונל בע""מ             ",2106,ILS  ,2124,פטור ממכרז                                                  ,1,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501154540,התכנסות סיום שנה                                  ,30.12.2015,          ,40337619,תבל נילי                           ,2106,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501055020,"הרצאה בהישתלמות למכון עוזמ""ת                      ",11.05.2015,          ,40327417,"מכון חרוב (ע""ר)                    ",2123.5500000000002,ILS  ,2123.5500000000002,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501053109,"כנס בחו""ל                                         ",06.05.2015,          ,10000035,משרד החוץ                          ,2152.7600000000002,ILS  ,0,פטור ממכרז                                                  ,0,תקנה 3(5) - חברה ממשלתית                                    ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501144367,כיבודים                                           ,15.12.2015,          ,40963841,"מלך הפיתות בע""מ                    ",2158.65,ILS  ,0,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501063483,כלי מטבח                                          ,02.06.2015,          ,41190944,"מקס בית שמש בע""מ                   ",2158.67,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501077339,ציוד משרדי,07.07.2015,          ,40001337,"גרפיטי - שיווק ציוד משרדי ונייר בע""",2158.87,ILS  ,1176.21,תקנה 14ב - מכרז מרכזי                                       ,529619,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501145124,סבסוד עובדי נתניה                                 ,16.12.2015,          ,40397026,משה יורם                           ,2176.52,ILS  ,0,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501043484,מתקן מים                                          ,13.04.2015,          ,40386641,"שטראוס מים בע""מ                    ",2199,ILS  ,2217.8000000000002,תקנה 14ב - מכרז מרכזי                                       ,535400,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501138080,ציוד משרדי,07.12.2015,          ,40001337,"גרפיטי - שיווק ציוד משרדי ונייר בע""",2207.81,ILS  ,1599.39,תקנה 14ב - מכרז מרכזי                                       ,529619,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501129369,מדפסות                                            ,23.11.2015,          ,40001244,"דנגוט מחשבים בע""מ                  ",2210.41,ILS  ,0,תקנה 14ב - מכרז מרכזי                                       ,0,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501047810,ארוחת צהרים                                       ,22.04.2015,          ,41035311,"בין הקשתות שירותי הסעדה בע""מ       ",2248.81,ILS  ,2268.0300000000002,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501121582,"כנס בחו""ל                                         ",08.11.2015,          ,41003244,משרד סוכנות/האוצר נסיעות ממשלתית   ,2271.34,ILS  ,2255.41,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501029059,מזנון קרית גת - אליהו דוד המשך התקשרות            ,26.02.2015,31.03.2015,40011673,אליהו דוד                          ,2274.06,ILS  ,1228.08,פטור ממכרז                                                  ,0,תקנה 3(4)(ב)(1) - התקשרות המשך באישור ועדת מכרזים משרדית    ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501056139,עריכת לשון של גליון מה במשפט                      ,13.05.2015,          ,40470662,בן חור יאיר                        ,2281.5,ILS  ,2301,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501130984,גיבוש עובדים                                      ,25.11.2015,          ,40148844,שפר את אלי לוי (1993) הסעות והובלות,2300,ILS  ,0,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501008976,מתנת פרידה לנשיאים היוצאים                        ,21.01.2015,          ,40001065,אריה קליין בעמ                     ,2322.4499999999998,ILS  ,2342.3000000000002,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501019677,רכישת ספרים ללשכת הנשיאה נאור                     ,11.02.2015,          ,40007045,"פרלשטיין גינוסר בע""מ               ",2327.9,ILS  ,2347.8000000000002,פטור ממכרז                                                  ,E                                       ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501050124,ליווי אישי לברק לייזר                             ,29.04.2015,          ,40007173,"דיאלוג - יעוץ ארגוני, מחקר והדרכה ב",2330.64,ILS  ,2350.56,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501091653,כיבודים                                           ,12.08.2015,          ,40242903,פינת השלושה (יורי יוסיפוב) (2000) ב,2331.69,ILS  ,2132.4899999999998,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501076420,ציוד משרדי,06.07.2015,          ,40001337,"גרפיטי - שיווק ציוד משרדי ונייר בע""",2332.5100000000002,ILS  ,2345.2399999999998,תקנה 14ב - מכרז מרכזי                                       ,529619,                                                            ,לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501017701,דמי חבר בארגונים                                  ,08.02.2015,          ,50005602,VEUICE COMMISION WCCJ              ,2340,EUR  ,10542.83,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501030754,"הקרנת סרט + ליווי בהישתלמות מכון עוזמ""ת           ",03.03.2015,          ,40446952,גולדשמידט חדוה                     ,2340,ILS  ,2360,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501084039,עבודת נגרות למוזיאון                              ,23.07.2015,          ,41337656,נגרית זוהר בן עמי                  ,2340,ILS  ,2360,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501115044,"שלט זכוכית לבית משפט ת""א                          ",26.10.2015,          ,40004060,פרץ שלום חי                        ,2340,ILS  ,2340,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540110,הדרכה ושכר לימוד    ,4501060653,קורס                                              ,26.05.2015,          ,40159217,"נגישות ישראל (ע""ר)                 ",2400,ILS  ,2400,פטור ממכרז                                                  ,0,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
הנהלת בתי משפט           ,הנהלת בתי משפט כללי ,הנהלת בתי המשפט               ,08540201,הוצאות תפעול        ,4501089284,"מוצרי שתיה וח""פ במסגרת דמי שתיה",05.08.2015,31.08.2016,40001103,קרביץ (1974) בעמ                   ,2400,ILS  ,1609.39,פטור ממכרז                                                  ,                                        ,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח          ",לא
